record_id,snapshot_month,restaurant_id,restaurant_name,city,neighborhood,cuisine_primary,cuisine_secondary,restaurant_type,price_range,avg_cost_for_two_usd,seating_capacity,delivery_available,family_friendly,alcohol_served,total_orders,dine_in_orders,delivery_orders,reservations_count,unique_customers,new_customers,repeat_customers,repeat_customer_rate_pct,total_reviews,avg_review_length_words,negative_review_share_pct,avg_food_rating,avg_service_rating,avg_ambience_rating,avg_value_rating,avg_cleanliness_rating,overall_rating,customer_satisfaction_score,nps,avg_wait_time_min,avg_delivery_time_min,on_time_delivery_rate_pct,complaint_rate_pct,discount_share_pct,ad_spend_usd,revenue_usd,revenue_per_customer_usd,month_over_month_revenue_growth_pct,rating_band,recommended_action
RST1018_202504,2025-04-01,RST1018,Cedar Arabian Garden,Dubai,Dubai Marina,Arabian,Grill,Casual Dining,2,63.12,104,1,1,1,1314,577,737,131,1054,757,297,28.25,89,29,27.87,3.75,3.98,3.85,3.83,3.8,3.84,84.0,16,16.0,36.8,80.22,5.39,10.53,2961.48,37154.89,35.25,-4.22,Good,Investigate complaint drivers
RST1018_202505,2025-05-01,RST1018,Cedar Arabian Garden,Dubai,Dubai Marina,Arabian,Grill,Casual Dining,2,63.12,104,1,1,1,1480,810,670,249,1069,801,268,25.1,100,45,27.03,3.59,3.95,3.85,3.86,3.91,3.83,83.0,3,19.2,29.4,86.67,3.75,13.66,3575.4,41373.29,38.7,11.35,Good,Investigate complaint drivers
RST1018_202506,2025-06-01,RST1018,Cedar Arabian Garden,Dubai,Dubai Marina,Arabian,Grill,Casual Dining,2,63.12,104,1,1,1,1352,598,754,130,1065,817,248,23.36,81,36,28.77,3.79,3.5,3.54,3.95,3.96,3.67,81.4,-12,15.4,35.2,82.31,5.57,15.22,3159.78,37578.47,35.28,-9.17,Good,Investigate complaint drivers
RST1018_202507,2025-07-01,RST1018,Cedar Arabian Garden,Dubai,Dubai Marina,Arabian,Grill,Casual Dining,2,63.12,104,1,1,1,1430,662,768,70,942,694,248,26.42,101,28,26.75,3.89,4.02,3.79,4.09,3.92,3.88,84.4,3,14.8,23.8,96.77,4.5,12.17,2784.94,40194.05,42.67,6.96,Good,Investigate complaint drivers
RST1018_202508,2025-08-01,RST1018,Cedar Arabian Garden,Dubai,Dubai Marina,Arabian,Grill,Casual Dining,2,63.12,104,1,1,1,1367,633,734,84,1034,732,302,29.24,94,41,27.85,3.77,3.65,3.74,3.99,4.04,3.78,86.5,0,12.6,31.0,85.73,3.24,17.08,3202.91,37733.63,36.49,-6.12,Good,Investigate complaint drivers
RST1018_202509,2025-09-01,RST1018,Cedar Arabian Garden,Dubai,Dubai Marina,Arabian,Grill,Casual Dining,2,63.12,104,1,1,1,1278,573,705,186,790,553,237,30.11,83,41,28.28,3.73,3.8,3.68,3.81,4.03,3.79,87.5,2,7.7,28.7,92.16,2.69,12.79,3292.1,35840.75,45.37,-5.02,Good,Investigate complaint drivers
RST1018_202510,2025-10-01,RST1018,Cedar Arabian Garden,Dubai,Dubai Marina,Arabian,Grill,Casual Dining,2,63.12,104,1,1,1,1388,626,762,168,1037,718,319,30.79,100,29,25.18,3.98,4.02,3.66,4.04,3.82,3.94,99.2,8,11.4,28.1,87.96,3.37,11.98,3137.09,39040.74,37.65,8.93,Good,Investigate complaint drivers
RST1018_202511,2025-11-01,RST1018,Cedar Arabian Garden,Dubai,Dubai Marina,Arabian,Grill,Casual Dining,2,63.12,104,1,1,1,1375,649,726,129,871,649,222,25.6,94,36,24.69,3.99,4.05,3.64,3.88,3.91,3.88,89.2,4,13.6,21.2,93.15,3.57,11.75,3079.72,38707.3,44.44,-0.85,Good,Investigate complaint drivers
RST1018_202512,2025-12-01,RST1018,Cedar Arabian Garden,Dubai,Dubai Marina,Arabian,Grill,Casual Dining,2,63.12,104,1,1,1,1536,670,866,227,1075,773,302,28.18,85,43,28.62,3.9,3.65,4.02,3.78,3.85,3.83,91.4,15,6.2,36.8,79.5,3.04,10.98,3114.71,43361.19,40.34,12.02,Good,Improve service staffing/training
RST1019_202501,2025-01-01,RST1019,Blue Fast Social,Abu Dhabi,Yas Island,Fast Food,Burgers,Fine Dining,2,54.45,87,0,1,0,1012,578,434,117,651,500,151,23.33,70,42,32.77,3.3,3.15,3.13,3.74,3.45,3.3,74.4,-17,9.9,31.5,83.96,3.95,17.87,2272.03,24026.37,36.91,,Below Avg,Investigate complaint drivers
RST1019_202502,2025-02-01,RST1019,Blue Fast Social,Abu Dhabi,Yas Island,Fast Food,Burgers,Fine Dining,2,54.45,87,0,1,0,1025,608,417,195,634,460,174,27.6,59,34,32.38,3.23,3.21,3.51,3.45,3.28,3.38,76.2,-28,16.0,43.0,71.58,7.28,8.88,2859.32,25151.7,39.67,4.68,Below Avg,Investigate complaint drivers
RST1019_202503,2025-03-01,RST1019,Blue Fast Social,Abu Dhabi,Yas Island,Fast Food,Burgers,Fine Dining,2,54.45,87,0,1,0,1001,571,430,176,673,496,177,26.33,65,35,31.16,3.12,3.25,2.88,3.93,3.27,3.29,75.6,-12,10.7,26.6,94.2,3.04,14.58,3733.75,24057.12,35.75,-4.35,Below Avg,Investigate complaint drivers
RST1019_202504,2025-04-01,RST1019,Blue Fast Social,Abu Dhabi,Yas Island,Fast Food,Burgers,Fine Dining,2,54.45,87,0,1,0,1126,649,477,118,839,592,247,29.51,63,43,32.87,3.28,3.29,3.27,3.83,3.32,3.38,80.3,-14,8.9,26.6,87.92,3.91,10.16,3100.33,27502.2,32.78,14.32,Below Avg,Investigate complaint drivers
RST1019_202505,2025-05-01,RST1019,Blue Fast Social,Abu Dhabi,Yas Island,Fast Food,Burgers,Fine Dining,2,54.45,87,0,1,0,1021,540,481,65,786,613,173,22.1,59,36,31.05,3.4,3.37,3.11,3.88,3.39,3.38,71.0,-17,13.2,35.4,82.57,5.77,10.69,2447.53,24890.27,31.67,-9.5,Below Avg,Investigate complaint drivers
RST1019_202506,2025-06-01,RST1019,Blue Fast Social,Abu Dhabi,Yas Island,Fast Food,Burgers,Fine Dining,2,54.45,87,0,1,0,1118,547,571,142,745,532,213,28.61,64,41,31.98,3.28,3.36,3.16,3.6,3.6,3.33,80.7,-24,9.2,35.1,80.93,3.87,10.4,2404.35,27283.67,36.62,9.62,Below Avg,Investigate complaint drivers
RST1019_202507,2025-07-01,RST1019,Blue Fast Social,Abu Dhabi,Yas Island,Fast Food,Burgers,Fine Dining,2,54.45,87,0,1,0,1094,619,475,114,855,641,214,25.14,50,37,32.82,3.07,2.92,2.82,3.61,3.69,3.08,71.9,-35,12.7,31.2,86.11,4.08,11.91,2632.99,26551.5,31.05,-2.68,Below Avg,Investigate complaint drivers
RST1019_202508,2025-08-01,RST1019,Blue Fast Social,Abu Dhabi,Yas Island,Fast Food,Burgers,Fine Dining,2,54.45,87,0,1,0,1075,633,442,234,759,579,180,23.83,61,38,33.49,3.38,3.0,2.97,3.54,3.36,3.2,74.1,-22,12.8,40.8,74.17,6.33,10.76,2176.88,26199.66,34.52,-1.33,Below Avg,Investigate complaint drivers
RST1019_202509,2025-09-01,RST1019,Blue Fast Social,Abu Dhabi,Yas Island,Fast Food,Burgers,Fine Dining,2,54.45,87,0,1,0,1071,610,461,216,659,484,175,26.64,49,27,31.97,3.19,3.44,3.18,3.67,3.11,3.24,75.2,-18,8.7,26.4,91.23,3.22,13.07,2650.15,25883.04,39.28,-1.21,Below Avg,Investigate complaint drivers
RST1019_202510,2025-10-01,RST1019,Blue Fast Social,Abu Dhabi,Yas Island,Fast Food,Burgers,Fine Dining,2,54.45,87,0,1,0,1051,505,546,122,848,692,156,18.47,58,26,33.42,3.2,3.09,3.31,3.54,3.36,3.27,68.9,-29,18.5,33.0,84.33,6.3,13.31,3022.34,25377.06,29.93,-1.95,Below Avg,Investigate complaint drivers
RST1019_202511,2025-11-01,RST1019,Blue Fast Social,Abu Dhabi,Yas Island,Fast Food,Burgers,Fine Dining,2,54.45,87,0,1,0,1117,598,519,88,741,578,163,22.11,70,50,30.89,3.29,3.19,3.15,3.86,3.39,3.32,73.3,-17,14.4,30.9,92.15,4.52,12.64,2011.07,27037.19,36.49,6.54,Below Avg,Investigate complaint drivers
RST1019_202512,2025-12-01,RST1019,Blue Fast Social,Abu Dhabi,Yas Island,Fast Food,Burgers,Fine Dining,2,54.45,87,0,1,0,1218,645,573,221,864,664,200,23.26,65,50,34.87,3.11,2.97,3.12,3.61,3.34,3.17,68.2,-29,19.6,38.9,82.28,6.73,12.76,2448.02,29468.58,34.11,8.99,Below Avg,Investigate complaint drivers
RST1020_202501,2025-01-01,RST1020,Royal Japanese Garden,Sharjah,Al Khan,Japanese,Asian,Casual Dining,2,69.06,59,1,1,0,802,373,429,50,533,362,171,32.14,51,22,25.42,4.32,3.9,3.99,4.01,4.1,3.95,92.8,3,12.1,31.5,92.36,4.3,12.86,1649.22,24601.33,46.16,,Good,Investigate complaint drivers
RST1020_202502,2025-02-01,RST1020,Royal Japanese Garden,Sharjah,Al Khan,Japanese,Asian,Casual Dining,2,69.06,59,1,1,0,739,335,404,119,594,406,188,31.78,50,33,26.67,3.89,3.65,4.12,3.71,3.96,3.69,82.7,-10,16.1,35.1,83.78,5.94,13.25,1671.96,22636.29,38.11,-7.99,Good,Improve service staffing/training
RST1020_202503,2025-03-01,RST1020,Royal Japanese Garden,Sharjah,Al Khan,Japanese,Asian,Casual Dining,2,69.06,59,1,1,0,784,401,383,129,635,424,211,33.29,52,45,22.57,4.24,3.87,3.95,3.97,3.85,4.11,100.0,21,10.6,28.5,88.95,4.31,9.54,2520.63,24342.38,38.33,7.54,Very Good,Maintain and monitor
RST1020_202504,2025-04-01,RST1020,Royal Japanese Garden,Sharjah,Al Khan,Japanese,Asian,Casual Dining,2,69.06,59,1,1,0,789,383,406,94,600,389,211,35.3,52,42,26.4,4.08,3.81,4.2,3.79,4.24,4.01,99.8,8,7.3,29.8,85.58,2.5,11.95,1905.01,24283.65,40.47,-0.24,Very Good,Improve service staffing/training
RST1020_202505,2025-05-01,RST1020,Royal Japanese Garden,Sharjah,Al Khan,Japanese,Asian,Casual Dining,2,69.06,59,1,1,0,697,301,396,45,495,352,143,29.09,53,46,29.76,4.08,3.65,3.92,3.88,3.79,3.83,86.3,-16,15.1,35.1,83.53,5.49,14.34,1909.46,21265.01,42.96,-12.43,Good,Improve service staffing/training
RST1020_202506,2025-06-01,RST1020,Royal Japanese Garden,Sharjah,Al Khan,Japanese,Asian,Casual Dining,2,69.06,59,1,1,0,852,407,445,88,560,378,182,32.55,55,49,25.69,4.17,4.04,3.68,4.02,3.82,4.0,95.3,15,13.0,28.8,86.03,3.65,11.24,2531.1,26290.14,46.95,23.63,Very Good,Investigate complaint drivers
RST1020_202507,2025-07-01,RST1020,Royal Japanese Garden,Sharjah,Al Khan,Japanese,Asian,Casual Dining,2,69.06,59,1,1,0,755,318,437,97,533,364,169,31.74,51,32,25.06,4.05,3.76,4.04,3.9,3.55,3.92,92.6,6,12.0,32.1,86.9,4.35,10.52,2502.87,23358.45,43.82,-11.15,Good,Improve service staffing/training
RST1020_202508,2025-08-01,RST1020,Royal Japanese Garden,Sharjah,Al Khan,Japanese,Asian,Casual Dining,2,69.06,59,1,1,0,872,340,532,100,663,426,237,35.77,52,37,25.55,4.1,3.88,3.88,3.51,3.89,4.0,94.2,10,10.0,42.0,74.06,4.73,14.26,1844.15,26611.84,40.14,13.93,Very Good,Investigate complaint drivers
RST1020_202509,2025-09-01,RST1020,Royal Japanese Garden,Sharjah,Al Khan,Japanese,Asian,Casual Dining,2,69.06,59,1,1,0,834,325,509,87,592,397,195,32.97,51,30,24.67,4.1,3.57,3.89,3.72,3.8,3.89,92.0,-3,13.8,28.2,90.33,5.26,12.36,2740.24,25630.04,43.29,-3.69,Good,Improve service staffing/training
RST1020_202510,2025-10-01,RST1020,Royal Japanese Garden,Sharjah,Al Khan,Japanese,Asian,Casual Dining,2,69.06,59,1,1,0,826,322,504,96,522,357,165,31.8,63,33,25.83,3.76,4.07,3.89,3.64,3.85,3.86,91.9,5,14.2,26.6,91.91,3.18,13.23,2181.34,25303.74,48.47,-1.27,Good,Investigate complaint drivers
RST1020_202511,2025-11-01,RST1020,Royal Japanese Garden,Sharjah,Al Khan,Japanese,Asian,Casual Dining,2,69.06,59,1,1,0,895,425,470,151,705,511,194,27.63,62,34,25.88,3.87,4.2,3.99,3.71,3.98,4.03,92.0,7,17.9,21.2,93.07,2.95,11.13,2874.83,27628.12,39.19,9.19,Very Good,Investigate complaint drivers
RST1020_202512,2025-12-01,RST1020,Royal Japanese Garden,Sharjah,Al Khan,Japanese,Asian,Casual Dining,2,69.06,59,1,1,0,878,394,484,45,673,442,231,34.36,68,38,24.58,3.94,3.89,3.98,4.04,3.96,3.93,97.1,6,13.1,20.6,99.0,2.45,9.07,1368.57,27307.03,40.58,-1.16,Good,Investigate complaint drivers
RST1021_202501,2025-01-01,RST1021,Harbor Italian Kitchen,Doha,West Bay,Italian,Pizza,Quick Service,2,78.24,41,0,1,0,762,410,352,11,589,408,181,30.74,49,39,26.22,4.06,3.44,3.66,3.77,3.61,3.79,90.6,-3,13.8,29.1,85.33,4.11,12.21,2137.3,26544.25,45.07,,Good,Improve service staffing/training
RST1021_202502,2025-02-01,RST1021,Harbor Italian Kitchen,Doha,West Bay,Italian,Pizza,Quick Service,2,78.24,41,0,1,0,777,456,321,28,526,372,154,29.28,42,20,30.92,3.61,3.6,3.48,3.85,3.9,3.59,82.3,-18,13.3,43.4,72.49,5.99,15.88,1611.67,26703.57,50.77,0.6,Good,Investigate complaint drivers
RST1021_202503,2025-03-01,RST1021,Harbor Italian Kitchen,Doha,West Bay,Italian,Pizza,Quick Service,2,78.24,41,0,1,0,835,453,382,38,600,384,216,36.03,44,21,29.74,4.35,3.59,3.78,3.92,3.78,3.97,96.7,0,12.9,34.7,82.2,4.07,14.21,2917.15,28875.35,48.13,8.13,Good,Investigate complaint drivers
RST1021_202504,2025-04-01,RST1021,Harbor Italian Kitchen,Doha,West Bay,Italian,Pizza,Quick Service,2,78.24,41,0,1,0,783,386,397,11,581,450,131,22.65,52,33,28.56,3.84,3.67,3.74,3.69,3.61,3.82,88.8,-7,14.7,29.9,88.85,3.39,11.16,1449.91,27380.95,47.13,-5.18,Good,Investigate complaint drivers
RST1021_202505,2025-05-01,RST1021,Harbor Italian Kitchen,Doha,West Bay,Italian,Pizza,Quick Service,2,78.24,41,0,1,0,811,462,349,33,521,371,150,28.88,46,34,23.71,3.97,3.67,4.2,3.75,3.48,3.84,94.8,9,8.0,28.0,89.08,1.47,11.4,1989.49,28335.5,54.39,3.49,Good,Improve service staffing/training
RST1021_202506,2025-06-01,RST1021,Harbor Italian Kitchen,Doha,West Bay,Italian,Pizza,Quick Service,2,78.24,41,0,1,0,863,451,412,19,582,416,166,28.6,63,49,29.95,3.62,3.57,3.63,3.69,3.7,3.63,82.7,-15,11.6,31.2,80.18,3.38,14.78,2605.61,29780.04,51.17,5.1,Good,Investigate complaint drivers
RST1021_202507,2025-07-01,RST1021,Harbor Italian Kitchen,Doha,West Bay,Italian,Pizza,Quick Service,2,78.24,41,0,1,0,929,461,468,12,724,484,240,33.26,59,36,27.92,3.76,3.91,3.46,3.6,3.75,3.76,89.7,-2,5.0,29.8,81.38,3.01,11.7,2705.99,32423.03,44.78,8.88,Good,Investigate complaint drivers
RST1021_202508,2025-08-01,RST1021,Harbor Italian Kitchen,Doha,West Bay,Italian,Pizza,Quick Service,2,78.24,41,0,1,0,877,425,452,30,692,506,186,27.02,57,39,29.22,3.65,3.82,3.77,3.76,3.87,3.68,80.9,0,10.4,42.4,75.84,6.03,12.16,1534.2,30555.91,44.16,-5.76,Good,Investigate complaint drivers
RST1021_202509,2025-09-01,RST1021,Harbor Italian Kitchen,Doha,West Bay,Italian,Pizza,Quick Service,2,78.24,41,0,1,0,735,448,287,19,544,345,199,36.61,47,38,28.29,3.92,3.24,3.98,3.95,3.68,3.8,90.8,-11,10.1,36.0,83.67,3.24,10.8,2732.23,25736.33,47.31,-15.77,Good,Improve service staffing/training
RST1021_202510,2025-10-01,RST1021,Harbor Italian Kitchen,Doha,West Bay,Italian,Pizza,Quick Service,2,78.24,41,0,1,0,824,530,294,43,528,326,202,38.36,58,22,28.0,3.98,3.61,3.8,3.83,3.88,3.93,95.7,6,17.2,30.4,88.72,4.98,10.82,2652.71,28850.84,54.64,12.1,Good,Investigate complaint drivers
RST1021_202511,2025-11-01,RST1021,Harbor Italian Kitchen,Doha,West Bay,Italian,Pizza,Quick Service,2,78.24,41,0,1,0,920,573,347,17,657,483,174,26.52,63,45,27.29,3.9,3.67,3.53,4.12,3.89,3.91,89.8,5,20.6,30.8,88.18,4.93,10.0,2444.36,32307.26,49.17,11.98,Good,Investigate complaint drivers
RST1021_202512,2025-12-01,RST1021,Harbor Italian Kitchen,Doha,West Bay,Italian,Pizza,Quick Service,2,78.24,41,0,1,0,901,447,454,28,604,413,191,31.67,55,40,27.84,3.66,3.5,3.6,3.77,3.63,3.66,88.8,-5,9.3,36.3,87.06,4.49,12.39,2212.86,31366.32,51.93,-2.91,Good,Investigate complaint drivers
RST1022_202501,2025-01-01,RST1022,Saffron Mediterranean House,Riyadh,Diplomatic Quarter,Mediterranean,Grill,Quick Service,2,60.87,56,1,0,0,859,412,447,16,612,485,127,20.77,54,39,34.92,3.71,2.98,2.95,3.72,3.38,3.24,77.8,-24,12.7,30.2,90.28,3.3,13.91,3318.46,23135.84,37.8,,Below Avg,Investigate complaint drivers
RST1022_202502,2025-02-01,RST1022,Saffron Mediterranean House,Riyadh,Diplomatic Quarter,Mediterranean,Grill,Quick Service,2,60.87,56,1,0,0,942,489,453,32,748,541,207,27.75,72,46,32.95,3.22,3.4,3.46,3.6,3.16,3.42,77.6,-21,20.1,31.6,85.38,5.71,16.78,2952.99,25103.63,33.56,8.51,Below Avg,Investigate complaint drivers
RST1022_202503,2025-03-01,RST1022,Saffron Mediterranean House,Riyadh,Diplomatic Quarter,Mediterranean,Grill,Quick Service,2,60.87,56,1,0,0,906,368,538,10,553,403,150,27.29,62,40,34.1,3.47,3.3,3.58,3.62,3.14,3.38,77.5,-27,16.3,29.1,89.64,4.85,11.81,2615.12,24590.1,44.47,-2.05,Below Avg,Investigate complaint drivers
RST1022_202504,2025-04-01,RST1022,Saffron Mediterranean House,Riyadh,Diplomatic Quarter,Mediterranean,Grill,Quick Service,2,60.87,56,1,0,0,939,404,535,12,752,567,185,24.61,48,33,33.7,3.24,3.2,3.41,3.49,3.34,3.3,73.4,-18,14.4,35.3,79.62,4.65,14.13,3793.95,25270.28,33.6,2.77,Below Avg,Investigate complaint drivers
RST1022_202505,2025-05-01,RST1022,Saffron Mediterranean House,Riyadh,Diplomatic Quarter,Mediterranean,Grill,Quick Service,2,60.87,56,1,0,0,944,429,515,13,693,530,163,23.66,64,51,34.09,3.42,3.08,3.43,3.59,3.24,3.37,77.9,-22,15.9,25.3,97.88,3.56,10.37,2108.34,25756.37,37.17,1.92,Below Avg,Improve service staffing/training
RST1022_202506,2025-06-01,RST1022,Saffron Mediterranean House,Riyadh,Diplomatic Quarter,Mediterranean,Grill,Quick Service,2,60.87,56,1,0,0,991,482,509,19,669,474,195,29.22,72,31,31.02,3.3,3.33,3.45,3.61,3.53,3.37,80.6,-18,9.4,27.6,88.86,4.34,10.26,3021.1,27049.45,40.43,5.02,Below Avg,Investigate complaint drivers
RST1022_202507,2025-07-01,RST1022,Saffron Mediterranean House,Riyadh,Diplomatic Quarter,Mediterranean,Grill,Quick Service,2,60.87,56,1,0,0,995,451,544,14,719,544,175,24.39,56,45,33.33,3.19,3.02,3.55,3.56,3.5,3.32,80.8,-15,14.6,23.8,94.67,2.82,11.69,2243.67,27017.89,37.58,-0.12,Below Avg,Investigate complaint drivers
RST1022_202508,2025-08-01,RST1022,Saffron Mediterranean House,Riyadh,Diplomatic Quarter,Mediterranean,Grill,Quick Service,2,60.87,56,1,0,0,1041,434,607,23,805,627,178,22.12,50,51,30.91,3.25,3.29,3.48,3.66,3.36,3.43,75.2,-1,21.8,23.0,95.52,3.82,11.28,2510.08,28308.47,35.17,4.78,Below Avg,Investigate complaint drivers
RST1022_202509,2025-09-01,RST1022,Saffron Mediterranean House,Riyadh,Diplomatic Quarter,Mediterranean,Grill,Quick Service,2,60.87,56,1,0,0,861,365,496,21,545,443,102,18.82,48,28,35.32,3.31,3.05,3.45,3.7,3.39,3.27,70.1,-26,12.4,39.5,77.22,6.45,11.83,3544.94,23367.37,42.88,-17.45,Below Avg,Improve service staffing/training
RST1022_202510,2025-10-01,RST1022,Saffron Mediterranean House,Riyadh,Diplomatic Quarter,Mediterranean,Grill,Quick Service,2,60.87,56,1,0,0,939,433,506,14,563,414,149,26.55,48,42,31.71,3.35,3.18,2.86,3.67,3.41,3.3,77.3,-17,11.5,35.7,85.37,4.74,13.86,2551.4,25295.2,44.93,8.25,Below Avg,Investigate complaint drivers
RST1022_202511,2025-11-01,RST1022,Saffron Mediterranean House,Riyadh,Diplomatic Quarter,Mediterranean,Grill,Quick Service,2,60.87,56,1,0,0,968,406,562,30,713,538,175,24.61,58,35,29.71,3.71,3.26,3.22,3.48,3.31,3.53,81.3,-12,11.7,36.6,81.01,5.0,12.15,3170.18,26240.55,36.8,3.74,Good,Investigate complaint drivers
RST1022_202512,2025-12-01,RST1022,Saffron Mediterranean House,Riyadh,Diplomatic Quarter,Mediterranean,Grill,Quick Service,2,60.87,56,1,0,0,1090,509,581,20,829,641,188,22.7,69,41,32.73,3.44,3.45,3.25,3.55,3.31,3.42,81.3,-11,9.7,31.1,91.0,3.1,11.37,2642.75,29631.63,35.74,12.92,Below Avg,Investigate complaint drivers
RST1023_202501,2025-01-01,RST1023,Harbor Indian Flame,Jeddah,Al Zahra,Indian,Biryani,Casual Dining,2,61.13,54,1,1,1,1007,384,623,66,771,549,222,28.9,61,54,30.52,3.46,3.4,3.48,3.52,3.46,3.51,84.5,-9,10.3,35.0,85.9,4.35,9.52,2616.56,27677.5,35.9,,Good,Investigate complaint drivers
RST1023_202502,2025-02-01,RST1023,Harbor Indian Flame,Jeddah,Al Zahra,Indian,Biryani,Casual Dining,2,61.13,54,1,1,1,931,451,480,126,666,510,156,23.51,62,38,30.86,3.56,3.38,3.74,3.69,3.82,3.47,76.7,-13,13.6,36.4,80.58,4.91,12.17,2708.53,25343.36,38.05,-8.43,Below Avg,Investigate complaint drivers
RST1023_202503,2025-03-01,RST1023,Harbor Indian Flame,Jeddah,Al Zahra,Indian,Biryani,Casual Dining,2,61.13,54,1,1,1,962,549,413,94,710,547,163,23.06,46,35,34.19,3.54,3.52,3.45,3.95,3.61,3.49,80.5,-2,13.4,31.0,82.74,4.18,8.04,1699.6,26582.81,37.44,4.89,Below Avg,Investigate complaint drivers
RST1023_202504,2025-04-01,RST1023,Harbor Indian Flame,Jeddah,Al Zahra,Indian,Biryani,Casual Dining,2,61.13,54,1,1,1,1019,520,499,194,824,598,226,27.52,51,47,33.3,3.26,3.19,3.45,3.63,3.59,3.31,73.3,-20,21.1,38.6,84.18,7.57,9.12,2136.32,28047.64,34.04,5.51,Below Avg,Investigate complaint drivers
RST1023_202505,2025-05-01,RST1023,Harbor Indian Flame,Jeddah,Al Zahra,Indian,Biryani,Casual Dining,2,61.13,54,1,1,1,1034,480,554,132,686,559,127,18.53,63,35,32.21,3.28,3.52,3.25,3.58,3.74,3.33,73.1,-14,17.4,24.5,96.0,3.72,13.04,2998.73,28057.18,40.9,0.03,Below Avg,Investigate complaint drivers
RST1023_202506,2025-06-01,RST1023,Harbor Indian Flame,Jeddah,Al Zahra,Indian,Biryani,Casual Dining,2,61.13,54,1,1,1,1090,491,599,162,730,532,198,27.2,57,19,29.98,3.65,3.54,3.41,3.6,3.36,3.65,83.3,-11,13.6,33.8,81.6,4.27,15.0,3047.61,29364.25,40.22,4.66,Good,Investigate complaint drivers
RST1023_202507,2025-07-01,RST1023,Harbor Indian Flame,Jeddah,Al Zahra,Indian,Biryani,Casual Dining,2,61.13,54,1,1,1,1034,418,616,127,674,494,180,26.72,56,27,29.07,3.29,3.5,3.61,3.76,3.58,3.36,76.8,-17,14.5,24.9,95.05,3.46,11.45,2810.43,28220.65,41.87,-3.89,Below Avg,Investigate complaint drivers
RST1023_202508,2025-08-01,RST1023,Harbor Indian Flame,Jeddah,Al Zahra,Indian,Biryani,Casual Dining,2,61.13,54,1,1,1,959,472,487,68,602,458,144,23.99,56,42,29.65,3.55,3.43,3.31,3.74,3.53,3.53,74.6,-22,18.0,25.7,93.31,4.62,11.37,2455.49,26181.68,43.49,-7.23,Good,Investigate complaint drivers
RST1023_202509,2025-09-01,RST1023,Harbor Indian Flame,Jeddah,Al Zahra,Indian,Biryani,Casual Dining,2,61.13,54,1,1,1,1137,512,625,135,881,687,194,22.09,70,37,31.7,3.76,3.18,3.37,3.78,3.68,3.55,82.7,-4,13.0,27.0,93.5,3.04,9.95,2530.67,31202.25,35.42,19.18,Good,Investigate complaint drivers
RST1023_202510,2025-10-01,RST1023,Harbor Indian Flame,Jeddah,Al Zahra,Indian,Biryani,Casual Dining,2,61.13,54,1,1,1,975,504,471,65,716,539,177,24.84,67,37,29.1,3.35,3.68,3.48,3.89,3.7,3.57,81.5,-8,9.2,37.7,84.09,4.57,12.29,1285.54,26529.42,37.05,-14.98,Good,Investigate complaint drivers
RST1023_202511,2025-11-01,RST1023,Harbor Indian Flame,Jeddah,Al Zahra,Indian,Biryani,Casual Dining,2,61.13,54,1,1,1,1101,574,527,190,667,482,185,27.75,62,25,29.3,3.51,3.39,3.52,3.63,3.67,3.53,80.1,-30,18.5,35.6,83.72,6.38,10.97,1962.68,30102.67,45.13,13.47,Good,Investigate complaint drivers
RST1023_202512,2025-12-01,RST1023,Harbor Indian Flame,Jeddah,Al Zahra,Indian,Biryani,Casual Dining,2,61.13,54,1,1,1,1171,503,668,166,755,568,187,24.79,72,48,31.21,3.45,3.58,3.62,3.73,3.39,3.62,85.1,-8,12.5,32.0,87.85,4.11,14.8,2347.96,31569.4,41.81,4.87,Good,Investigate complaint drivers
RST1024_202501,2025-01-01,RST1024,Urban Thai District,Dubai,Dubai Marina,Thai,Asian,Quick Service,2,61.65,96,1,1,0,1062,495,567,23,683,469,214,31.42,72,47,25.03,3.93,3.93,3.75,3.69,3.92,4.0,96.5,7,19.9,35.1,83.03,4.52,11.46,2416.9,29230.78,42.8,,Good,Investigate complaint drivers
RST1024_202502,2025-02-01,RST1024,Urban Thai District,Dubai,Dubai Marina,Thai,Asian,Quick Service,2,61.65,96,1,1,0,1066,464,602,17,774,547,227,29.42,52,39,27.41,3.69,4.1,3.67,3.53,3.91,3.88,90.5,0,15.1,27.2,91.3,4.21,8.6,2646.32,29647.22,38.3,1.42,Good,Investigate complaint drivers
RST1024_202503,2025-03-01,RST1024,Urban Thai District,Dubai,Dubai Marina,Thai,Asian,Quick Service,2,61.65,96,1,1,0,1130,412,718,38,789,531,258,32.74,69,35,26.93,4.06,3.82,3.96,4.28,4.28,3.91,91.4,11,9.1,36.4,84.95,2.7,10.82,3232.32,31175.26,39.51,5.15,Good,Investigate complaint drivers
RST1024_202504,2025-04-01,RST1024,Urban Thai District,Dubai,Dubai Marina,Thai,Asian,Quick Service,2,61.65,96,1,1,0,1061,459,602,33,789,595,194,24.69,66,50,27.7,3.64,3.79,3.77,3.63,4.0,3.82,87.1,-3,12.4,27.8,91.5,3.99,11.31,2746.3,29219.13,37.03,-6.27,Good,Investigate complaint drivers
